Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
227	-1015.14795	69.46049	-969.74713	-1135.231	1000.0	-106.94576	46.286808	-39.617405	-248.35596	1140000	-3.7252903e-08	41.24897	-0.008066058	-18.553608	0.23562662	0.01583221	0.2234	4.0	394.89228105545044
228	-919.24	40.772495	-850.99	-950.5924	1000.0	-89.03139	32.360153	-36.166367	-182.25845	1145000	-7.450581e-09	85.61467	-0.00659133	-55.71643	0.23571926	0.018635124	0.287	4.0	396.18035411834717
229	-909.0376	36.95926	-866.4203	-949.2034	1000.0	-83.55118	33.94127	-35.838123	-190.79218	1150000	-9.313226e-09	77.98455	-0.03588409	-55.31163	0.23566185	0.015103962	0.1986	60.0	397.74053621292114
230	-863.21277	41.75687	-803.77356	-920.6243	1000.0	-89.68365	29.721392	-42.733646	-183.11485	1155000	0.0	55.540222	-0.028279444	-25.9235	0.23129007	0.015069749	0.1724	26.0	399.3958511352539
231	-921.2604	188.6344	-780.45746	-1241.7983	1000.0	-90.706566	38.78969	-32.782166	-206.19104	1160000	2.9802322e-08	267.99536	-0.005799141	-194.06657	0.22450349	0.017030016	0.151	4.0	400.8177831172943
232	-1679.6201	1513.5522	-785.7955	-4301.0483	1000.0	-140.97623	115.77035	-35.466454	-471.1533	1165000	7.450581e-09	1843.2529	-0.00026482716	-1654.0103	0.22411329	0.06108118	0.169	2.0	402.1307761669159
233	-1024.6711	331.08194	-798.9219	-1596.8972	1000.0	-100.08675	53.17303	-20.526154	-385.79126	1170000	0.0	242.66322	0.009333707	-157.35425	0.22405913	0.01560182	0.122600004	1.0	403.43682622909546
234	-904.09076	60.21501	-820.3022	-990.4821	1000.0	-88.26715	31.110052	-29.69098	-186.51758	1175000	2.0023435e-08	77.91598	0.009218691	-37.776802	0.22398232	0.03441239	0.2734	2.0	404.75250816345215
235	-1062.9423	113.273445	-965.1179	-1251.875	1000.0	-95.742035	31.846947	-35.084366	-193.21626	1180000	2.9802322e-08	129.55185	0.0010323504	-86.92868	0.22380221	0.021359622	0.2668	2.0	406.0075981616974
236	-922.4233	61.890797	-853.8986	-1017.25073	1000.0	-87.692116	31.994644	-42.50253	-193.4093	1185000	-2.9802322e-08	50.854202	-0.0005606413	-25.32087	0.22361585	0.026702441	0.3188	2.0	407.25445914268494
237	-932.8805	98.93215	-816.44476	-1039.3768	1000.0	-82.46953	33.529358	-38.053017	-191.54675	1190000	4.4703484e-08	157.14774	-0.0017822161	-100.92979	0.22352916	0.015371991	0.17920001	7.0	408.6165540218353
238	-934.3722	47.14008	-863.63885	-995.7282	1000.0	-89.769	34.00677	-46.031742	-202.42456	1195000	-7.450581e-09	45.4645	-0.0030829143	-26.67717	0.2235591	0.0171129	0.2724	4.0	410.14336109161377
239	-882.0657	76.44012	-802.35864	-1008.15674	1000.0	-87.64065	30.200397	-46.28126	-192.46898	1200000	1.4901161e-08	54.39212	-0.038423397	-26.872166	0.22353573	0.0118670855	0.1956	79.0	411.92908811569214
240	-804.5514	62.6723	-752.5336	-906.3041	1000.0	-79.95363	32.642677	-34.607677	-188.7846	1205000	6.9849193e-09	28.853413	-0.02034959	-9.528376	0.21723591	0.015338393	0.1646	15.0	413.3321421146393
241	-831.80505	43.886425	-778.8402	-899.3238	1000.0	-79.75495	30.370167	-43.021675	-181.2247	1210000	-1.8626451e-08	18.286747	-0.008478567	-3.279348	0.21458438	0.016992016	0.24180001	4.0	414.69604301452637
242	-737.9002	16.663845	-721.0883	-763.53735	1000.0	-73.0057	34.90412	-35.29248	-185.8385	1215000	-7.450581e-09	35.426163	-0.027904235	-17.748474	0.21377172	0.015255166	0.1946	36.0	416.2301561832428
243	-709.4081	12.73686	-690.1349	-724.75684	1000.0	-69.77352	37.161285	-28.874977	-184.33119	1220000	7.450581e-09	22.502823	-0.0067088045	-8.85545	0.20497265	0.01644797	0.182	3.0	417.5289032459259
244	-677.1807	74.92457	-621.4439	-805.9154	1000.0	-65.63656	35.928913	-29.055931	-184.16647	1225000	7.450581e-09	65.6259	-0.0028699227	-37.842243	0.20457034	0.016097106	0.26	3.0	418.9062671661377
245	-685.37683	50.93215	-641.0612	-770.95404	1000.0	-61.40135	35.820885	-16.545918	-189.21623	1230000	-2.9802322e-08	90.33284	-0.001010187	-68.54181	0.20437077	0.01593178	0.233	3.0	420.4180462360382
246	-693.45416	35.461613	-661.63727	-752.54346	1000.0	-63.43642	30.448507	-27.920565	-178.00063	1235000	3.7252903e-08	74.04678	-0.034690518	-44.81652	0.20409772	0.005223335	0.1686	79.0	422.2330741882324
247	-646.97754	18.955751	-630.8694	-678.2503	1000.0	-63.458664	28.535547	-25.88981	-178.24348	1240000	-3.7252903e-08	19.22467	-0.041369785	-11.981579	0.19918823	0.011245081	0.204	79.0	424.0295443534851
248	-686.8719	88.39936	-600.5219	-833.5679	1000.0	-59.69819	27.979055	-23.168278	-173.56299	1245000	-2.9802322e-08	48.112602	-0.007305391	-21.626488	0.18780391	0.015563582	0.1532	3.0	425.4328942298889
249	-796.0132	162.59097	-638.63025	-1067.6139	1000.0	-62.630436	27.28102	-23.211245	-176.40662	1250000	-5.9604645e-08	169.10236	-0.03931134	-129.68575	0.18767028	0.013034556	0.1916	79.0	427.31452536582947
250	-706.69995	95.778656	-647.6735	-872.4149	1000.0	-65.44513	27.381996	-18.393066	-162.40706	1255000	-1.6763806e-08	29.416569	-0.00958186	-14.548627	0.18267916	0.017287754	0.1974	4.0	428.74053621292114
251	-629.7401	53.310543	-567.9085	-696.7679	1000.0	-53.4641	29.149397	-15.833415	-170.67558	1260000	-1.4901161e-08	53.370872	-0.037890382	-31.137402	0.1822365	0.004508144	0.17379999	79.0	431.0286011695862
252	-605.15515	20.931213	-581.241	-638.7698	1000.0	-56.62475	28.069265	-22.262861	-172.09714	1265000	-1.1175871e-08	28.609993	-0.004759988	-11.130493	0.16731979	0.02098978	0.2298	3.0	432.3719789981842
253	-588.9473	35.68582	-551.4621	-624.8318	1000.0	-50.046246	27.896044	-16.100279	-167.94603	1270000	-1.1175871e-08	39.780815	-0.04156019	-18.066616	0.16712642	0.011630369	0.214	79.0	434.10901522636414
254	-593.13245	38.603268	-532.03796	-633.1915	1000.0	-52.7939	27.360508	-22.86084	-167.27728	1275000	2.6077032e-08	14.85856	-0.043344043	-3.6730475	0.16254523	0.014675807	0.2194	79.0	435.88955426216125
255	-592.86584	34.17283	-553.1222	-635.71466	1000.0	-51.28269	28.006878	-23.336206	-167.30333	1280000	1.4901161e-08	51.7959	-0.040973417	-35.078194	0.1465242	0.013932638	0.183	79.0	437.68195104599
256	-544.9593	8.232068	-535.6312	-556.1116	1000.0	-49.601112	30.210485	-23.650808	-168.9964	1285000	-1.8626451e-09	22.96974	-0.03799217	-8.931619	0.14508149	0.011451518	0.20099999	79.0	439.66728019714355
257	-585.074	38.465355	-527.0163	-633.96375	1000.0	-51.31481	27.87042	-21.910639	-164.78537	1290000	0.0	37.444077	-0.041435253	-14.798325	0.14095163	0.01193711	0.2142	79.0	441.78442215919495
258	-639.21533	15.008341	-625.5689	-663.9517	1000.0	-50.463	29.351624	-23.760954	-166.18259	1295000	-5.5879354e-08	67.788826	-0.04108656	-57.513092	0.1316229	0.011658233	0.2328	79.0	443.5953390598297
259	-576.83093	42.17774	-518.6283	-622.4934	1000.0	-55.27252	24.610111	-32.43531	-161.70392	1300000	2.9802322e-08	57.29129	-0.015186673	-34.254436	0.12467126	0.015179074	0.17379999	11.0	444.989244222641
260	-553.9038	21.811756	-529.3736	-575.69934	1000.0	-50.929302	27.668333	-24.799952	-165.92792	1305000	1.3038516e-08	38.45671	-0.03588369	-27.41686	0.12332398	0.015036128	0.1898	60.0	446.7621250152588
261	-592.40063	79.18372	-522.0003	-724.4157	1000.0	-48.73219	26.431341	-21.820673	-161.31808	1310000	-2.9802322e-08	60.002106	-0.041991048	-39.97786	0.11936805	0.012930235	0.21700001	79.0	448.6583774089813
262	-587.07886	35.59825	-551.3203	-645.44995	1000.0	-49.780212	26.99114	-14.163098	-159.45605	1315000	1.4901161e-08	33.894344	-0.04085843	-17.351704	0.11151249	0.013167167	0.19119999	79.0	450.69285917282104
263	-517.7694	6.762739	-509.48413	-527.0931	1000.0	-51.05912	24.971046	-25.125475	-157.88358	1320000	-3.3527613e-08	38.17281	-0.009137581	-27.084824	0.10926372	0.016549068	0.2232	3.0	452.14076709747314
264	-526.8463	55.06573	-480.4987	-616.19543	1000.0	-44.481506	26.471212	-18.096521	-154.3824	1325000	-5.5879354e-08	55.353878	-0.034902606	-29.058842	0.10921812	0.010320581	0.1952	79.0	453.8225202560425
265	-524.9662	21.925798	-508.41708	-562.6377	1000.0	-46.80656	25.473043	-21.958494	-156.10832	1330000	1.4901161e-08	13.798727	-0.008197196	-3.8061457	0.10416827	0.015882753	0.1794	4.0	455.116770029068
266	-525.5032	49.35592	-474.75714	-597.77734	1000.0	-45.03716	25.88929	-23.985586	-155.96346	1335000	0.0	27.951807	-0.04252959	-15.107356	0.104301915	0.009919884	0.2108	79.0	456.9100532531738
267	-509.5866	77.35551	-435.1568	-638.7018	1000.0	-45.551094	25.161596	-25.14745	-161.0609	1340000	2.9802322e-08	35.050014	-0.0051265815	-13.848915	0.091713935	0.018134769	0.2342	3.0	458.3237392902374
268	-517.66956	33.354572	-480.79437	-571.8668	1000.0	-39.462868	26.272554	-17.809315	-171.74565	1345000	-1.4901161e-08	70.41707	-0.037277035	-56.41867	0.09174907	0.0091799	0.2064	79.0	460.2787981033325
269	-517.73804	50.525173	-456.9467	-597.187	1000.0	-45.05085	23.10105	-22.756363	-156.26732	1350000	6.3329935e-08	28.557724	-0.018346742	-10.298976	0.08156414	0.01565202	0.1656	10.0	461.94517827033997
270	-520.3374	74.72942	-410.45694	-591.6949	1000.0	-41.841633	23.977352	-17.094755	-149.62209	1355000	-5.2154064e-08	41.663033	-0.005092576	-25.858551	0.07933216	0.017352419	0.2454	3.0	463.30258321762085
271	-510.58887	79.761856	-429.13245	-636.1625	1000.0	-43.722363	23.144413	-20.1518	-155.45296	1360000	2.9802322e-08	22.840221	-0.040559337	-7.6690226	0.07884596	0.012959108	0.1902	79.0	465.0285761356354
272	-455.04004	24.403452	-415.9265	-479.60944	1000.0	-42.148033	24.151646	-18.143887	-160.80254	1365000	6.7055225e-08	29.372597	-0.0073331296	-17.205862	0.07708423	0.020925028	0.24419999	3.0	466.35057830810547
273	-445.74664	45.934135	-410.40286	-524.22095	1000.0	-35.566414	24.660795	-14.247224	-153.74661	1370000	0.0	27.60538	-0.04320775	-18.829748	0.0768493	0.012440082	0.23359999	79.0	468.1315231323242
274	-421.8816	44.471344	-388.43597	-497.8186	1000.0	-36.561283	23.864046	-17.441643	-145.33124	1375000	1.4901161e-08	15.503775	-0.039386444	-9.174299	0.07287922	0.012228885	0.1974	79.0	469.91692328453064
275	-417.40024	41.333504	-372.81564	-484.8321	1000.0	-33.590874	25.337086	-13.933756	-141.45586	1380000	5.5879354e-08	23.217117	-0.018844793	-12.22042	0.0671598	0.016316114	0.17680001	12.0	471.51239013671875
276	-477.31763	65.77341	-399.93176	-550.424	1000.0	-37.17116	24.593428	-14.409497	-145.25412	1385000	3.3527613e-08	32.81901	-0.04017565	-15.73534	0.06553255	0.013048917	0.242	79.0	473.3856291770935
277	-451.81592	50.54852	-402.93875	-532.8388	1000.0	-39.2713	23.688019	-17.167946	-157.56995	1390000	-2.2351742e-08	17.50071	-0.0067899134	-7.96114	0.054602124	0.018884936	0.1964	3.0	474.67683935165405
278	-512.31604	114.80414	-429.16837	-710.2304	1000.0	-32.8743	23.824593	-11.893003	-153.26103	1395000	0.0	232.00623	-0.03719186	-192.22037	0.05470938	0.009969708	0.1918	79.0	476.5756380558014
279	-494.07492	96.711395	-394.1118	-654.05164	1000.0	-41.461006	22.781843	-10.914565	-143.238	1400000	7.450581e-09	23.421982	-0.037870124	-9.532875	0.051958956	0.01528852	0.2128	48.0	478.2201771736145
280	-441.26694	35.816013	-400.54623	-498.71915	1000.0	-37.840843	22.563814	-8.734571	-139.68513	1405000	7.450581e-09	20.38792	-0.0057727955	-12.191834	0.05034864	0.016373608	0.227	3.0	479.6117272377014
281	-475.615	43.808884	-436.29678	-549.2369	1000.0	-33.043373	23.652002	-8.468739	-139.75526	1410000	3.7252903e-08	94.68445	-0.03479445	-74.65279	0.050084516	0.009049477	0.1916	79.0	481.5906901359558
282	-477.35825	60.276443	-410.2524	-569.93646	1000.0	-39.5604	23.203564	-18.510244	-154.96095	1415000	5.9604645e-08	13.131254	-0.041677836	-4.235401	0.05234163	0.012086156	0.2234	79.0	483.61286306381226
283	-538.2858	136.21228	-398.97766	-686.5224	1000.0	-38.758224	21.962914	-16.327784	-154.19987	1420000	7.450581e-09	104.91401	-0.03902573	-83.670906	0.043955732	0.012424307	0.212	79.0	485.3188202381134
284	-444.59064	62.58114	-375.76468	-520.7241	1000.0	-33.429413	24.237577	-8.778001	-145.27275	1425000	-1.4901161e-08	55.311935	-0.039751258	-42.688503	0.037227288	0.008700837	0.2324	79.0	487.16954612731934
285	-404.31616	49.131508	-327.10205	-459.45386	1000.0	-33.297794	23.227543	-16.890577	-151.50285	1430000	1.4901161e-08	19.360174	-0.007365085	-8.064021	0.034087323	0.01658051	0.2364	3.0	488.47371220588684
286	-383.8606	26.27219	-366.7026	-429.26617	1000.0	-30.7527	23.329334	-13.002062	-144.80087	1435000	2.9802322e-08	31.882122	-0.003442444	-17.478449	0.033742774	0.015069636	0.2272	3.0	489.7935862541199
287	-503.3766	77.5735	-410.4996	-580.98004	1000.0	-38.05245	21.41273	-12.334438	-144.09837	1440000	-6.7055225e-08	49.67711	-0.005850695	-29.570868	0.03332049	0.016485274	0.2052	3.0	491.1120493412018
288	-425.39502	66.74311	-358.7529	-499.85757	1000.0	-31.619928	24.584976	-7.3988323	-138.63339	1445000	0.0	50.075474	-0.031061744	-33.85283	0.032888517	0.015730891	0.207	56.0	493.141743183136
289	-402.6161	55.877018	-338.4081	-480.62866	1000.0	-31.401018	22.750702	-14.535344	-142.56548	1450000	-1.4901161e-08	39.089027	-0.004185885	-26.288322	0.02713442	0.016072506	0.2078	2.0	494.4698700904846
290	-577.8114	149.02902	-463.2792	-832.9274	1000.0	-38.67728	22.220154	-18.224072	-148.73302	1455000	-2.2351742e-08	147.61644	-0.0067179427	-108.374405	0.027108891	0.016247075	0.2268	4.0	495.7530241012573
291	-440.11304	68.503395	-345.4851	-516.68396	1000.0	-34.123325	25.501287	-5.190399	-140.48964	1460000	-7.450581e-09	34.583214	-0.0049762484	-22.5917	0.02685015	0.015909363	0.1924	2.0	496.9923222064972
292	-453.8974	34.93838	-418.31793	-510.9585	1000.0	-31.308208	24.179749	-13.377504	-144.30045	1465000	-4.0978193e-08	57.482788	-0.038794506	-45.003098	0.026651563	0.007883033	0.2046	79.0	498.7008912563324
293	-417.38974	15.347319	-391.6928	-431.3344	1000.0	-35.571213	23.19376	-19.100573	-146.12408	1470000	-4.656613e-09	12.805927	-0.0069349334	-5.401799	0.02154	0.017525962	0.20639999	3.0	500.1857931613922
294	-404.4329	38.76272	-358.54636	-465.51334	1000.0	-33.978786	22.860277	-19.027462	-144.15097	1475000	1.4901161e-08	34.106995	-0.0025680372	-21.62493	0.021569263	0.016334437	0.2434	3.0	501.592648267746
295	-417.67792	25.19101	-398.38593	-460.39868	1000.0	-33.783604	21.575356	-13.51484	-148.20688	1480000	7.450581e-09	13.773703	-0.027225815	-7.568427	0.021469483	0.015826046	0.19600001	23.0	503.2398991584778
296	-410.87402	30.279984	-376.10675	-454.53384	1000.0	-34.438477	20.769567	-11.970934	-139.16966	1485000	-1.4901161e-08	12.00453	-0.013579596	-5.09872	0.015088102	0.015285818	0.1514	9.0	504.81918716430664
297	-395.71356	21.907173	-371.8724	-431.4136	1000.0	-33.052963	21.366188	-12.443822	-135.8	1490000	-2.2351742e-08	11.87166	-0.0035314742	-4.6394095	0.012513654	0.021420807	0.3278	2.0	506.41866421699524
298	-388.34897	40.297173	-344.65527	-448.13016	1000.0	-32.960342	21.66572	-16.337301	-135.78705	1495000	-3.7252903e-08	21.854332	-0.006233125	-16.621662	0.012103508	0.017870361	0.18200001	5.0	507.93630623817444
299	-337.4295	26.422983	-303.31265	-374.2114	1000.0	-30.274422	22.567255	-13.00961	-138.02744	1500000	4.0978193e-08	21.379044	-0.034270424	-16.76102	0.011468315	0.015106092	0.20120001	38.0	509.54696130752563
300	-336.7318	26.309784	-304.24554	-367.40332	1000.0	-25.071878	22.45478	-9.262712	-134.49202	1505000	2.9802322e-08	15.210057	-0.0057540387	-9.396728	0.005070702	0.016392967	0.24540001	3.0	510.97088718414307
301	-413.07892	42.95542	-365.34845	-479.48865	1000.0	-28.432663	20.944525	-11.1099	-136.39459	1510000	-4.4703484e-08	30.96305	-0.04225342	-25.032171	0.004695407	0.008115595	0.21959999	79.0	513.0441620349884
302	-359.4819	33.63461	-318.16287	-397.5527	1000.0	-29.490688	20.88088	-13.497574	-132.33286	1515000	0.0	12.674701	-0.007399518	-5.500325	-0.001226246	0.016064474	0.24780001	3.0	514.5314340591431
303	-364.00977	33.173134	-332.16507	-417.40417	1000.0	-27.302582	21.451035	-12.696992	-131.75201	1520000	2.2351742e-08	19.849966	-0.0033454373	-10.979351	-0.0013086133	0.018864566	0.2314	2.0	515.7675220966339
304	-392.6338	24.090433	-368.164	-426.15094	1000.0	-30.106943	20.676138	-13.246553	-141.13219	1525000	3.7252903e-08	14.574651	-0.011061004	-7.904499	-0.0013805373	0.016431652	0.19620001	5.0	517.1049311161041
305	-416.68793	28.108492	-388.04163	-456.8604	1000.0	-30.734316	20.090475	-14.032525	-132.694	1530000	3.3527613e-08	14.402196	-0.04182052	-11.657396	-0.0014502165	0.012608384	0.21700001	79.0	519.0177731513977
306	-328.20212	24.608286	-303.94296	-360.97507	1000.0	-30.429493	20.346678	-15.646006	-130.59622	1535000	3.7252903e-09	36.471554	-0.008267663	-27.90732	-0.009926459	0.02053726	0.245	3.0	520.3837020397186
307	-322.3554	24.747128	-296.41336	-357.27002	1000.0	-24.803396	21.53739	-9.908467	-131.23097	1540000	0.0	18.879618	-0.0036349448	-11.592835	-0.009919655	0.01617802	0.27040002	3.0	521.6868090629578
308	-369.34445	71.67082	-286.07718	-478.90634	1000.0	-25.543442	22.004137	-9.953269	-134.95297	1545000	0.0	35.707165	-0.040118404	-23.69326	-0.010020874	0.0073625776	0.2016	79.0	523.7133431434631
309	-343.7517	30.743284	-310.89417	-394.0109	1000.0	-25.849518	22.276728	-8.621968	-146.42653	1550000	-1.4901161e-08	16.295782	-0.04040005	-7.6676607	-0.010469592	0.015298963	0.24180001	75.0	525.5827991962433
310	-334.5593	77.87188	-252.16206	-455.89932	1000.0	-25.27319	22.268778	-7.4741006	-132.43036	1555000	6.3329935e-08	25.402456	-0.007090859	-12.349474	-0.01572903	0.021192823	0.1886	3.0	527.0198571681976
311	-329.94095	21.61067	-298.03104	-357.47925	1000.0	-22.6401	22.003872	-6.917615	-136.31065	1560000	-3.7252903e-08	18.015457	-0.0051189344	-10.3049755	-0.015800912	0.02883221	0.3138	2.0	528.3851850032806
312	-402.84155	80.08488	-328.3158	-522.78894	1000.0	-26.084862	21.854467	-7.5519257	-130.31577	1565000	0.0	65.23584	-0.00789368	-45.381886	-0.01608379	0.015624208	0.1792	4.0	529.7646591663361
313	-422.41214	84.697945	-307.66507	-544.2708	1000.0	-32.565712	24.158195	-8.40244	-142.01353	1570000	-1.4901161e-08	18.459473	0.0005871262	-6.345068	-0.016880935	0.017036557	0.2386	2.0	531.0395481586456
314	-354.86795	53.465485	-269.98392	-417.35834	1000.0	-28.679081	23.152658	-8.87078	-135.35516	1575000	2.9802322e-08	32.38089	-0.00074948	-20.316252	-0.017120363	0.018074762	0.208	2.0	532.2705683708191
315	-324.61707	41.06099	-278.86072	-390.98386	1000.0	-22.38625	22.299109	-5.790061	-132.35974	1580000	7.450581e-09	24.071781	-0.041904382	-17.714762	-0.017256182	0.008247562	0.2214	79.0	534.3012433052063
316	-298.43558	21.347897	-261.74625	-313.02267	1000.0	-22.020489	21.741926	-6.828585	-133.9351	1585000	-1.4901161e-08	16.656826	-0.0377275	-7.3623476	-0.01909841	0.0075768335	0.1806	79.0	536.1796982288361
317	-334.60974	51.88243	-272.22827	-415.57092	1000.0	-24.43114	20.34382	-10.019506	-128.12512	1590000	1.4901161e-08	14.304071	-0.0074661346	-8.045354	-0.024910819	0.020971846	0.2496	3.0	537.6208052635193
318	-319.22244	15.136175	-303.4003	-341.34763	1000.0	-22.298355	21.824993	-5.015559	-132.57016	1595000	7.450581e-09	22.275213	-0.040588073	-16.718172	-0.024915494	0.015185958	0.22060001	70.0	539.5858771800995
319	-303.03436	49.73159	-261.12256	-387.85602	1000.0	-24.13295	21.258749	-8.805502	-129.50119	1600000	-4.4703484e-08	17.729626	-0.024131093	-5.8672395	-0.026847905	0.015084938	0.175	17.0	540.9999663829803
320	-299.79724	24.345442	-261.06012	-322.2837	1000.0	-22.442146	21.053	-6.77224	-129.50928	1605000	7.450581e-09	16.177258	-0.0082877055	-8.37083	-0.030142123	0.018767804	0.19299999	3.0	542.3158330917358
321	-354.38574	52.534126	-291.29208	-424.99466	1000.0	-20.849167	22.377205	-3.520027	-135.24416	1610000	-7.450581e-09	74.04713	-0.040274642	-61.028282	-0.030787138	0.00397431	0.2024	79.0	544.4453341960907
322	-362.96124	19.328024	-343.73373	-385.84427	1000.0	-26.712288	19.782873	-12.539772	-127.1796	1615000	1.1175871e-08	24.59743	-0.006962669	-15.818222	-0.04139697	0.016440041	0.1726	3.0	545.9647741317749
323	-318.4048	10.47809	-306.74213	-332.53647	1000.0	-26.402054	19.928795	-13.113231	-132.22684	1620000	-1.1175871e-08	10.187589	-0.0040586605	-4.7350473	-0.041379444	0.015437944	0.2052	3.0	547.28337931633
324	-344.86243	34.438526	-298.56	-393.94608	1000.0	-27.036966	19.710842	-10.286011	-127.48997	1625000	-1.4901161e-08	17.27744	-0.0045138546	-12.835935	-0.041555647	0.021136072	0.2484	3.0	548.6026151180267
325	-344.8129	68.530685	-272.80823	-457.23593	1000.0	-27.604778	20.11904	-7.149981	-134.60568	1630000	-7.450581e-09	20.409718	-0.012423085	-15.348083	-0.041787423	0.015851399	0.25300002	5.0	549.9565582275391
326	-320.96997	45.407104	-265.91537	-384.87906	1000.0	-25.300667	21.217262	-7.027697	-126.14234	1635000	7.636845e-08	11.662426	-0.007847633	-6.6472154	-0.042330876	0.015615179	0.2648	3.0	551.2574892044067
327	-311.06152	17.927704	-287.8428	-328.7577	1000.0	-21.567257	19.82102	-6.2835503	-126.4431	1640000	1.1175871e-08	14.087625	-0.03242153	-10.301143	-0.042790487	0.015199008	0.2678	44.0	552.7311542034149
328	-342.67877	85.19895	-280.30176	-488.93832	1000.0	-24.387035	21.092451	-6.037188	-124.39041	1645000	-7.450581e-09	16.881845	-0.0042769015	-9.98996	-0.044796094	0.03480176	0.22	2.0	554.1266322135925
329	-518.866	88.88296	-423.38144	-656.0796	1000.0	-34.282463	21.946577	-13.225631	-133.13809	1650000	8.195639e-08	228.36014	-0.0060145436	-191.29361	-0.04486538	0.022338286	0.218	2.0	555.6685380935669
330	-708.6842	140.54765	-521.26794	-868.9768	1000.0	-58.1526	23.528212	-30.66055	-139.16609	1655000	6.7055225e-08	109.10538	-0.008827561	-78.30827	-0.044886332	0.017863993	0.192	3.0	557.0173680782318
331	-455.13287	39.851322	-417.18533	-520.81165	1000.0	-42.950684	23.69764	-22.280075	-148.02328	1660000	-2.6077032e-08	32.686123	-0.006503311	-20.257624	-0.04506746	0.021583386	0.28460002	2.0	558.4005291461945
332	-417.67154	35.198795	-368.89368	-467.57156	1000.0	-29.652822	21.307137	-11.039059	-139.46033	1665000	-1.0058284e-07	55.572994	-0.038942635	-44.66146	-0.045310847	0.0073655033	0.22600001	79.0	560.3915712833405
333	-393.10757	26.449722	-374.92386	-438.80228	1000.0	-31.527094	18.586872	-15.709361	-133.59552	1670000	-2.9802322e-08	9.314356	-0.008029548	-3.5718794	-0.048155565	0.021355908	0.24559999	3.0	561.7307450771332
334	-317.43808	29.688574	-286.67557	-349.06012	1000.0	-29.083263	18.501686	-13.984789	-131.49548	1675000	-6.7055225e-08	33.452187	-0.02606713	-26.728523	-0.048358496	0.01509617	0.1462	20.0	563.1599600315094
335	-282.82178	11.730238	-266.49344	-294.98837	1000.0	-23.051197	20.063232	-9.244875	-130.82268	1680000	-3.3527613e-08	9.797749	-0.019356625	-6.417088	-0.052600227	0.015202245	0.1902	12.0	564.6671841144562
336	-330.54642	18.194715	-315.4748	-360.0812	1000.0	-24.100903	19.742273	-9.626902	-127.42635	1685000	-3.7252903e-08	9.223804	-0.007990177	-4.4559555	-0.05389213	0.019377794	0.2182	3.0	566.2069571018219
337	-325.23767	29.32381	-280.58942	-361.97012	1000.0	-24.13398	21.189053	-8.89576	-128.37373	1690000	7.8231096e-08	13.186823	-0.004975683	-7.0288677	-0.054130644	0.021225661	0.223	3.0	567.5367610454559
338	-374.33566	39.403236	-310.58533	-409.98154	1000.0	-25.412334	19.700207	-9.190251	-127.92539	1695000	5.5879354e-09	53.758026	-0.039555363	-44.288662	-0.0542303	0.0011956827	0.21880001	79.0	569.3189430236816
339	-348.6963	53.699505	-287.10968	-429.6305	1000.0	-28.452116	17.76942	-14.333958	-123.54676	1700000	-3.3527613e-08	12.119153	-0.007132724	-6.247426	-0.062411528	0.01736357	0.2262	3.0	570.5858571529388
340	-284.4278	39.631424	-245.77203	-348.0542	1000.0	-22.316278	19.360476	-8.982475	-123.67656	1705000	3.7252903e-08	17.256325	-0.021168172	-12.848778	-0.06252954	0.015065478	0.1466	16.0	571.9223201274872
341	-340.00885	19.889067	-313.36093	-364.3333	1000.0	-25.709082	19.579899	-6.441272	-124.96186	1710000	3.7252903e-08	6.952931	-0.0077117644	-3.8797407	-0.06098281	0.015288864	0.1546	3.0	573.1699781417847
342	-272.46762	19.096224	-253.84956	-301.38574	1000.0	-21.752125	20.89835	-7.5736275	-127.11188	1715000	0.0	10.856581	-0.0073850895	-6.078359	-0.060434733	0.016537685	0.25480002	4.0	574.5636973381042
343	-291.71814	29.16662	-262.12885	-325.7536	1000.0	-18.961296	19.964516	-6.7517414	-128.82767	1720000	3.7252903e-08	19.021332	-0.015755579	-12.304884	-0.059630662	0.01530665	0.22	9.0	576.1647889614105
344	-248.11508	5.073176	-241.53984	-255.43297	1000.0	-19.301178	19.61041	-7.6397	-123.173454	1725000	6.7055225e-08	10.555151	-0.0034137322	-6.7079353	-0.059169136	0.021003783	0.2444	3.0	577.5262560844421
345	-383.00616	103.25925	-260.30255	-528.7595	1000.0	-27.695375	18.454227	-8.48756	-120.71394	1730000	2.6077032e-08	42.06336	-0.010216385	-33.011787	-0.059216432	0.018126145	0.2172	4.0	578.8655343055725
346	-338.55487	58.13759	-272.1328	-397.8824	1000.0	-21.824266	21.449436	-3.4936106	-124.871506	1735000	1.1175871e-07	26.222576	-0.03729458	-21.578058	-0.059251122	0.004821347	0.2116	79.0	580.6334052085876
347	-289.53363	13.338321	-272.07654	-306.85498	1000.0	-21.16269	19.356834	-7.918694	-121.52708	1740000	-2.2351742e-08	11.610502	-0.0051954975	-6.632487	-0.06205506	0.015756533	0.1388	3.0	581.8779721260071
348	-346.70767	35.106205	-309.66724	-402.52618	1000.0	-27.28058	18.827744	-13.029611	-124.38919	1745000	3.7252903e-09	10.33193	-0.008963149	-6.002769	-0.061950587	0.025269426	0.2924	3.0	583.1226649284363
